direction,entry_time,exit_time,entry_price,exit_price,size,pnl,pnl_pct,exit_reason
long,2026-03-04 12:30,2026-03-05 06:30,0.01075,0.011825,929302.325581,978.021,9.79,take_profit_10.00pct
long,2026-03-05 12:30,2026-03-07 08:15,0.012401,0.013641100000000001,883562.049754,1072.6955,9.79,take_profit_10.00pct
long,2026-03-07 08:15,2026-03-08 00:30,0.01258,0.013838,955303.554625,1176.5347,9.79,take_profit_10.00pct
long,2026-03-08 05:15,2026-03-08 08:15,0.014598,0.0160578,902935.958776,1290.4257,9.79,take_profit_10.00pct
long,2026-03-08 12:00,2026-03-08 21:15,0.016667,0.0183337,867403.451722,1415.3416,9.79,take_profit_10.00pct
long,2026-03-08 21:15,2026-03-08 22:15,0.018413,0.0202543,861156.931511,1552.3496,9.79,take_profit_10.00pct
long,2026-03-09 04:45,2026-03-09 13:15,0.024003,0.0264033,724552.072335,1702.6204,9.79,take_profit_10.00pct
long,2026-03-09 16:00,2026-03-09 21:00,0.02768,0.024912,689123.905297,-1943.7374,-10.19,stop_loss_10.00pct
long,2026-03-09 21:30,2026-03-10 00:30,0.026185,0.028803500000000003,653583.391713,1675.4685,9.79,take_profit_10.00pct
short,2026-03-10 21:45,2026-03-10 23:00,0.0215,0.01935,873058.609452,1841.4116,9.81,take_profit_10.00pct
short,2026-03-10 23:00,2026-03-10 23:30,0.019038,0.0209418,1081603.083185,-2102.3982,-10.21,stop_loss_10.00pct
short,2026-03-11 00:45,2026-03-11 05:15,0.021483,0.0193347,859780.855173,1811.9729,9.81,take_profit_10.00pct
short,2026-03-11 13:15,2026-03-11 14:15,0.018842,0.016957800000000002,1075382.783186,1987.7378,9.81,take_profit_10.00pct
short,2026-03-11 14:15,2026-03-11 18:45,0.018085,0.0198935,1229076.585688,-2269.4635,-10.21,stop_loss_10.00pct
long,2026-03-12 07:30,2026-03-12 13:00,0.022628,0.0203652,881139.657737,-2031.7258,-10.19,stop_loss_10.00pct
long,2026-03-12 20:00,2026-03-13 01:15,0.021718,0.023889800000000003,823685.221561,1751.3131,9.79,take_profit_10.00pct
long,2026-03-13 06:45,2026-03-15 05:15,0.023876,0.026263600000000005,821765.313557,1920.8439,9.79,take_profit_10.00pct
long,2026-03-15 12:15,2026-03-17 04:45,0.027467,0.0302137,783477.307041,2106.7856,9.79,take_profit_10.00pct
long,2026-03-17 06:45,2026-03-17 08:30,0.029388,0.0323268,803148.572052,2310.7269,9.79,take_profit_10.00pct
long,2026-03-17 11:15,2026-03-17 14:30,0.032249,0.0290241,802745.618419,-2637.9611,-10.19,stop_loss_10.00pct
long,2026-03-17 15:30,2026-03-17 21:15,0.030883,0.0339713,752081.488476,2273.8775,9.79,take_profit_10.00pct
long,2026-03-18 02:00,2026-03-18 13:15,0.034313,0.030881700000000005,742427.35234,-2595.8933,-10.19,stop_loss_10.00pct
long,2026-03-18 22:30,2026-03-19 10:30,0.03531,0.031779,647299.275611,-2329.0404,-10.19,stop_loss_10.00pct
short,2026-03-19 23:00,2026-03-20 02:45,0.031855,0.0286695,643747.289955,2011.6945,9.81,take_profit_10.00pct
short,2026-03-20 05:15,2026-03-20 06:30,0.02834,0.031174000000000004,793780.739816,-2296.8157,-10.21,stop_loss_10.00pct
short,2026-03-20 07:15,2026-03-20 16:00,0.029173,0.0262557,691692.028668,1979.5336,9.81,take_profit_10.00pct
short,2026-03-20 20:45,2026-03-21 07:00,0.028214,0.0310354,784578.820886,-2260.0965,-10.21,stop_loss_10.00pct
long,2026-03-21 13:30,2026-03-21 20:45,0.031541,0.0283869,629534.077312,-2023.3401,-10.19,stop_loss_10.00pct
short,2026-03-21 22:15,2026-03-23 05:00,0.028872,0.0259848,617032.469167,1747.6477,9.81,take_profit_10.00pct
short,2026-03-23 09:15,2026-03-24 04:30,0.024791,0.027270100000000002,788312.151943,-1995.3451,-10.21,stop_loss_10.00pct
