direction,entry_time,exit_time,entry_price,exit_price,size,pnl,pnl_pct,exit_reason
long,2026-02-23 09:30,2026-02-24 21:15,0.0531,0.057348,188135.59322,778.4208,7.792,take_profit_8.00pct
long,2026-02-25 01:15,2026-02-27 06:30,0.0564,0.052452,190738.517362,-773.7979,-7.193,stop_loss_7.00pct
short,2026-02-27 16:15,2026-02-28 15:45,0.0523,0.055961000000000004,190704.982584,-718.8169,-7.207,stop_loss_7.00pct
long,2026-02-28 18:30,2026-03-06 13:45,0.0553,0.059724000000000006,167193.466221,720.4326,7.792,take_profit_8.00pct
long,2026-03-06 18:00,2026-03-07 10:45,0.0587,0.06339600000000001,169612.693084,775.7922,7.792,take_profit_8.00pct
long,2026-03-07 15:30,2026-03-09 09:15,0.0639,0.069012,167782.867013,835.4057,7.792,take_profit_8.00pct
long,2026-03-09 13:45,2026-03-10 13:15,0.0698,0.064914,165403.640845,-830.4444,-7.193,stop_loss_7.00pct
short,2026-03-10 17:45,2026-03-12 07:30,0.0651,0.05989200000000001,164424.193948,835.7695,7.808,take_profit_8.00pct
short,2026-03-12 07:30,2026-03-20 00:15,0.0585,0.05382000000000001,197064.012559,900.1253,7.808,take_profit_8.00pct
short,2026-03-20 02:45,2026-03-20 19:45,0.0542,0.057994000000000004,229076.415378,-894.8169,-7.207,stop_loss_7.00pct
long,2026-03-21 05:15,2026-03-21 06:15,0.0563,0.060804000000000004,204433.457716,896.8283,7.792,take_profit_8.00pct
long,2026-03-21 06:15,2026-03-21 13:15,0.0612,0.066096,202516.75744,965.7425,7.792,take_profit_8.00pct
long,2026-03-21 19:15,2026-03-22 07:15,0.0678,0.073224,196849.67933,1039.9521,7.792,take_profit_8.00pct
long,2026-03-22 18:15,2026-03-22 18:30,0.1338,0.14450400000000002,107413.856724,1119.8642,7.792,take_profit_8.00pct
long,2026-03-22 18:30,2026-03-22 18:45,0.1728,0.16070399999999999,89562.18986,-1113.2136,-7.193,stop_loss_7.00pct
long,2026-03-22 22:00,2026-03-22 22:15,0.1322,0.122946,108538.348547,-1032.107,-7.193,stop_loss_7.00pct
long,2026-03-22 23:15,2026-03-22 23:45,0.1317,0.122481,101012.498195,-956.9097,-7.193,stop_loss_7.00pct
long,2026-03-24 02:30,2026-03-24 04:00,0.1111,0.11998800000000001,111017.910867,961.0723,7.792,take_profit_8.00pct
