direction,entry_time,exit_time,entry_price,exit_price,size,pnl,pnl_pct,exit_reason
short,2026-02-15 04:00,2026-02-15 17:45,13.9976,12.877792000000001,713.693776,780.0192,7.808,take_profit_8.00pct
short,2026-02-15 22:00,2026-02-16 09:15,12.6858,13.573806000000001,848.133281,-775.4191,-7.207,stop_loss_7.00pct
short,2026-02-16 17:15,2026-02-17 14:45,12.7083,11.691636,784.829305,778.7579,7.808,take_profit_8.00pct
short,2026-02-18 09:45,2026-02-18 10:15,8.3089,8.890523,1292.812716,-774.1652,-7.207,stop_loss_7.00pct
short,2026-02-18 13:15,2026-02-18 13:45,9.0168,9.647976,1104.351726,-717.6528,-7.207,stop_loss_7.00pct
short,2026-02-18 16:15,2026-02-18 20:00,8.8552,8.146784,1042.418669,720.7429,7.808,take_profit_8.00pct
short,2026-02-18 23:15,2026-02-19 04:00,8.2146,8.789622000000001,1210.237517,-716.4923,-7.207,stop_loss_7.00pct
short,2026-02-19 05:15,2026-02-19 09:00,8.432,9.022240000000002,1092.967224,-664.1899,-7.207,stop_loss_7.00pct
short,2026-02-19 17:00,2026-02-20 12:30,8.196,7.54032,1042.357008,667.0498,7.808,take_profit_8.00pct
short,2026-02-20 15:00,2026-02-21 05:45,7.9244,8.479108,1161.097069,-663.1159,-7.207,stop_loss_7.00pct
short,2026-02-21 22:30,2026-02-23 01:00,8.0024,7.362208,1065.848225,665.9712,7.808,take_profit_8.00pct
long,2026-02-23 12:30,2026-02-24 00:00,8.1799,8.834292000000001,1123.011245,715.7824,7.792,take_profit_8.00pct
long,2026-02-24 02:45,2026-02-24 17:45,8.7196,9.417168,1134.455735,770.7847,7.792,take_profit_8.00pct
long,2026-02-25 03:15,2026-02-26 03:15,9.1523,9.884484,1163.873791,830.0134,7.792,take_profit_8.00pct
long,2026-02-26 06:30,2026-02-26 11:45,9.8398,10.626984,1165.740495,893.7933,7.792,take_profit_8.00pct
long,2026-02-26 15:45,2026-02-26 16:15,10.9851,11.863908,1124.439666,962.4742,7.792,take_profit_8.00pct
long,2026-02-26 17:15,2026-02-26 21:00,11.7078,10.888254,1136.100879,-956.7583,-7.193,stop_loss_7.00pct
long,2026-02-26 22:45,2026-02-27 09:00,11.2751,10.485843,1093.749861,-887.0508,-7.193,stop_loss_7.00pct
long,2026-02-27 14:30,2026-02-28 04:30,11.0153,11.896524000000001,1037.978376,890.9095,7.792,take_profit_8.00pct
long,2026-02-28 06:45,2026-02-28 08:00,12.119,11.270669999999999,1015.944231,-885.6186,-7.193,stop_loss_7.00pct
long,2026-02-28 16:45,2026-03-01 19:15,13.08,14.1264,872.720409,889.4711,7.792,take_profit_8.00pct
long,2026-03-01 23:15,2026-03-02 02:15,14.5942,13.572606,842.276339,-884.1887,-7.193,stop_loss_7.00pct
long,2026-03-02 03:00,2026-03-03 10:30,14.1852,15.320016,803.425578,888.035,7.792,take_profit_8.00pct
long,2026-03-03 15:00,2026-03-03 16:30,17.2677,18.649116000000003,710.720169,956.2734,7.792,take_profit_8.00pct
long,2026-03-03 23:15,2026-03-04 07:00,18.3154,19.780632,721.553846,1029.7554,7.792,take_profit_8.00pct
long,2026-03-04 08:15,2026-03-04 08:15,19.2053,17.860929,740.996363,-1023.64,-7.193,stop_loss_7.00pct
long,2026-03-05 00:30,2026-03-05 07:00,18.6764,17.369052,706.464311,-949.0595,-7.193,stop_loss_7.00pct
short,2026-03-05 16:45,2026-03-05 22:30,16.1257,17.254499,758.59686,-881.6255,-7.207,stop_loss_7.00pct
long,2026-03-06 08:30,2026-03-06 12:15,19.8988,18.505884000000002,569.880024,-815.6811,-7.193,stop_loss_7.00pct
short,2026-03-07 00:15,2026-03-07 03:00,16.3297,15.023324,643.840567,820.9115,7.808,take_profit_8.00pct
short,2026-03-07 10:30,2026-03-07 10:30,14.9437,15.989759000000001,757.730695,-816.0702,-7.207,stop_loss_7.00pct
long,2026-03-07 20:00,2026-03-07 21:00,17.5221,16.295552999999998,599.056204,-755.0293,-7.193,stop_loss_7.00pct
short,2026-03-08 03:15,2026-03-08 16:45,15.5264,14.284288000000002,626.800272,759.8708,7.808,take_profit_8.00pct
short,2026-03-08 21:45,2026-03-08 22:15,13.9447,14.920829,751.63544,-755.3895,-7.207,stop_loss_7.00pct
short,2026-03-09 00:15,2026-03-09 06:45,14.3,13.156,679.455614,758.6421,7.808,take_profit_8.00pct
short,2026-03-09 12:00,2026-03-09 14:30,12.9708,13.878756000000001,806.764618,-754.168,-7.207,stop_loss_7.00pct
short,2026-03-09 15:30,2026-03-09 20:00,12.9556,11.919152,748.749903,757.4154,7.808,take_profit_8.00pct
short,2026-03-10 00:00,2026-03-10 02:30,11.8988,12.731716,878.026498,-752.9486,-7.207,stop_loss_7.00pct
short,2026-03-10 03:00,2026-03-10 04:45,11.9396,10.984432000000002,811.151012,756.1906,7.808,take_profit_8.00pct
long,2026-03-10 21:45,2026-03-11 05:30,13.8639,14.973012,752.35455,812.7499,7.792,take_profit_8.00pct
long,2026-03-11 09:15,2026-03-11 19:45,15.0482,13.994825999999998,746.406534,-807.9231,-7.193,stop_loss_7.00pct
long,2026-03-12 10:45,2026-03-12 17:30,17.777,19.199160000000003,585.797801,811.4376,7.792,take_profit_8.00pct
long,2026-03-12 20:30,2026-03-13 06:00,18.4135,19.88658,609.006435,873.7902,7.792,take_profit_8.00pct
long,2026-03-13 22:30,2026-03-14 03:00,19.9752,21.573216000000002,604.531743,940.9341,7.792,take_profit_8.00pct
long,2026-03-14 06:15,2026-03-15 01:15,21.6976,20.178768,599.308677,-935.3461,-7.193,stop_loss_7.00pct
long,2026-03-15 10:30,2026-03-15 19:15,23.7245,22.9453,508.172803,-419.6846,-3.4811,end_of_data
