timestamp,open,high,low,close,volume,datetime
1774127700000,0.10342,0.10395,0.10332,0.10372,49703.0,2026-03-21 21:15:00+00:00
1774128600000,0.10372,0.1043,0.10335,0.10395,21747.0,2026-03-21 21:30:00+00:00
1774129500000,0.10395,0.10395,0.1027,0.10323,8419.0,2026-03-21 21:45:00+00:00
1774130400000,0.10323,0.10475,0.10323,0.10426,75750.0,2026-03-21 22:00:00+00:00
1774131300000,0.10426,0.10441,0.10345,0.10345,87221.0,2026-03-21 22:15:00+00:00
1774132200000,0.10345,0.10415,0.10345,0.10415,11541.0,2026-03-21 22:30:00+00:00
1774133100000,0.10415,0.10438,0.10393,0.10407,90424.0,2026-03-21 22:45:00+00:00
1774134000000,0.10407,0.10407,0.10327,0.10334,16034.0,2026-03-21 23:00:00+00:00
1774134900000,0.10334,0.10366,0.10271,0.10318,76022.0,2026-03-21 23:15:00+00:00
1774135800000,0.10318,0.10407,0.10308,0.1039,38381.0,2026-03-21 23:30:00+00:00
1774136700000,0.1039,0.1043,0.10358,0.10387,108518.0,2026-03-21 23:45:00+00:00
1774137600000,0.10387,0.10387,0.10304,0.10334,190819.0,2026-03-22 00:00:00+00:00
1774138500000,0.10334,0.10392,0.10334,0.10368,28527.0,2026-03-22 00:15:00+00:00
1774139400000,0.10368,0.10368,0.10293,0.10339,57253.0,2026-03-22 00:30:00+00:00
1774140300000,0.10339,0.10394,0.10339,0.10386,43344.0,2026-03-22 00:45:00+00:00
1774141200000,0.10386,0.10386,0.10323,0.1034,14588.0,2026-03-22 01:00:00+00:00
1774142100000,0.1034,0.10388,0.10324,0.10344,72404.0,2026-03-22 01:15:00+00:00
1774143000000,0.10344,0.10468,0.10344,0.10421,99285.0,2026-03-22 01:30:00+00:00
1774143900000,0.10421,0.10464,0.10379,0.10443,60558.0,2026-03-22 01:45:00+00:00
1774144800000,0.10443,0.10474,0.10404,0.10463,140285.0,2026-03-22 02:00:00+00:00
1774145700000,0.10463,0.10472,0.10355,0.10362,36986.0,2026-03-22 02:15:00+00:00
1774146600000,0.10362,0.10395,0.10319,0.10353,59470.0,2026-03-22 02:30:00+00:00
